;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
11.01.2021 04:06:32,896;2;90.100;33,6;23,7
11.01.2021 04:06:32,903;2;85.600;33,6;23,7
11.01.2021 04:11:05,555;2;85.600;33,6;23,6
11.01.2021 04:11:05,559;2;85.600;33,6;23,6
11.01.2021 04:11:05,566;2;83.980;33,6;23,6
11.01.2021 04:15:38,223;2;83.980;33,6;23,6
11.01.2021 04:15:38,226;2;83.980;33,6;23,6
11.01.2021 04:15:38,231;2;83.220;33,6;23,6
11.01.2021 04:20:10,885;2;83.220;33,6;23,6
11.01.2021 04:20:10,894;2;83.220;33,6;23,6
11.01.2021 04:20:10,901;2;82.920;33,6;23,6
11.01.2021 04:24:43,549;2;82.920;33,6;23,6
11.01.2021 04:24:43,560;2;82.920;33,6;23,6
11.01.2021 04:24:43,566;2;83.160;33,6;23,6
11.01.2021 04:29:16,210;2;83.160;33,6;23,6
11.01.2021 04:29:16,220;2;83.160;33,6;23,6
11.01.2021 04:29:16,226;2;84.000;33,6;23,6
11.01.2021 04:33:48,869;2;84.000;33,6;23,6
11.01.2021 04:33:48,878;2;84.000;33,6;23,6
11.01.2021 04:33:48,884;2;84.560;33,6;23,6
11.01.2021 04:38:21,534;2;84.560;33,6;23,6
11.01.2021 04:38:21,537;2;84.560;33,7;23,6
11.01.2021 04:38:21,543;2;84.400;33,7;23,6
11.01.2021 04:42:54,255;2;84.400;33,7;23,6
11.01.2021 04:42:54,260;2;84.400;33,7;23,6
11.01.2021 04:42:54,267;2;83.680;33,7;23,6
11.01.2021 04:47:26,918;2;83.680;33,7;23,6
11.01.2021 04:47:26,921;2;83.680;33,7;23,6
11.01.2021 04:47:26,928;2;80.200;33,7;23,6
11.01.2021 04:51:59,576;2;80.200;33,7;23,6
11.01.2021 04:51:59,586;2;80.200;33,7;23,6
11.01.2021 04:51:59,592;2;76.300;33,7;23,6
11.01.2021 04:56:32,295;2;76.300;33,7;23,6
11.01.2021 04:56:32,298;2;76.300;33,7;23,6
11.01.2021 04:56:32,304;2;75.000;33,7;23,6
11.01.2021 05:01:04,866;2;75.000;33,7;23,6
11.01.2021 05:01:04,869;2;75.000;33,7;23,6
11.01.2021 05:01:04,875;2;75.560;33,7;23,6
11.01.2021 05:05:37,527;2;75.560;33,7;23,6
11.01.2021 05:05:37,531;2;75.560;33,7;23,6
11.01.2021 05:05:37,536;2;75.940;33,7;23,6
11.01.2021 05:10:10,238;2;75.940;33,7;23,5
11.01.2021 05:10:10,248;2;75.940;33,7;23,5
11.01.2021 05:10:10,254;2;74.600;33,7;23,5
11.01.2021 05:14:42,923;2;74.600;33,7;23,5
11.01.2021 05:14:42,928;2;74.600;33,7;23,5
11.01.2021 05:14:42,936;2;73.600;33,7;23,5
11.01.2021 05:19:15,471;2;73.600;33,7;23,5
11.01.2021 05:19:15,476;2;73.600;33,8;23,5
11.01.2021 05:19:15,484;2;73.820;33,8;23,5
11.01.2021 05:23:48,121;2;73.820;33,8;23,5
11.01.2021 05:23:48,132;2;73.820;33,8;23,5
11.01.2021 05:23:48,139;2;74.780;33,8;23,5
11.01.2021 05:28:20,771;2;74.780;33,8;23,5
11.01.2021 05:28:20,780;2;74.780;33,8;23,5
11.01.2021 05:28:20,786;2;76.020;33,8;23,5
11.01.2021 05:32:53,420;2;76.020;33,8;23,5
11.01.2021 05:32:53,425;2;76.020;33,8;23,5
11.01.2021 05:32:53,433;2;77.580;33,8;23,5
11.01.2021 05:37:26,069;2;77.580;33,8;23,5
11.01.2021 05:37:26,073;2;77.580;33,8;23,5
11.01.2021 05:37:26,087;2;78.100;33,8;23,5
11.01.2021 05:41:58,710;2;78.100;33,8;23,5
11.01.2021 05:41:58,712;2;78.100;33,8;23,5
11.01.2021 05:41:58,720;2;78.220;33,8;23,5
11.01.2021 05:46:31,360;2;78.220;33,8;23,4
11.01.2021 05:46:31,363;2;78.220;33,8;23,4
11.01.2021 05:46:31,390;2;78.420;33,8;23,4
11.01.2021 05:51:04,049;2;78.420;33,8;23,4
11.01.2021 05:51:04,060;2;78.420;33,8;23,4
11.01.2021 05:51:04,068;2;78.760;33,8;23,4
11.01.2021 05:55:36,697;2;78.760;33,8;23,4
11.01.2021 05:55:36,702;2;78.760;33,8;23,4
11.01.2021 05:55:36,710;2;79.360;33,8;23,4
11.01.2021 06:00:09,339;2;79.360;33,8;23,4
11.01.2021 06:00:09,350;2;79.360;33,9;23,4
11.01.2021 06:00:09,357;2;78.880;33,9;23,4
11.01.2021 06:04:41,979;2;78.880;33,9;23,4
11.01.2021 06:04:41,984;2;78.880;33,9;23,4
11.01.2021 06:04:41,992;2;76.880;33,9;23,4
11.01.2021 06:09:14,609;2;76.880;33,9;23,4
11.01.2021 06:09:14,620;2;76.880;33,9;23,4
11.01.2021 06:09:14,628;2;74.700;33,9;23,4
11.01.2021 06:13:47,352;2;74.700;33,9;23,4
11.01.2021 06:13:47,363;2;74.700;33,9;23,4
11.01.2021 06:13:47,370;2;73.020;33,9;23,4
11.01.2021 06:18:19,983;2;73.020;33,9;23,4
11.01.2021 06:18:19,993;2;73.020;33,9;23,4
11.01.2021 06:18:20,001;2;72.600;33,9;23,4
11.01.2021 06:22:52,514;2;72.600;33,9;23,4
11.01.2021 06:22:52,516;2;72.600;33,9;23,4
11.01.2021 06:22:52,525;2;73.420;33,9;23,4
11.01.2021 06:27:25,158;2;73.420;33,9;23,4
11.01.2021 06:27:25,168;2;73.420;33,9;23,4
11.01.2021 06:27:25,176;2;74.880;33,9;23,4
11.01.2021 06:31:57,807;2;74.880;33,9;23,4
11.01.2021 06:31:57,810;2;74.880;33,9;23,4
11.01.2021 06:31:57,818;2;75.240;33,9;23,4
11.01.2021 06:36:30,442;2;75.240;33,9;23,4
11.01.2021 06:36:30,452;2;75.240;33,9;23,4
11.01.2021 06:36:30,458;2;73.500;33,9;23,4
11.01.2021 06:41:03,185;2;73.500;33,9;23,4
11.01.2021 06:41:03,195;2;73.500;33,9;23,4
11.01.2021 06:41:03,202;2;71.700;33,9;23,4
11.01.2021 06:45:35,824;2;71.700;33,9;23,4
11.01.2021 06:45:35,829;2;71.700;33,9;23,4
11.01.2021 06:45:35,836;2;71.340;33,9;23,4
11.01.2021 06:50:08,352;2;71.340;33,9;23,4
11.01.2021 06:50:08,366;2;71.340;33,9;23,4
11.01.2021 06:50:08,373;2;71.840;33,9;23,4
11.01.2021 06:54:40,989;2;71.840;33,9;23,4
11.01.2021 06:54:40,998;2;71.840;34;23,4
11.01.2021 06:54:41,004;2;72.220;34;23,4
11.01.2021 06:59:13,681;2;72.220;34;23,4
11.01.2021 06:59:13,691;2;72.220;34;23,4
11.01.2021 06:59:13,697;2;71.380;34;23,4
11.01.2021 07:03:46,224;2;71.380;34;23,4
11.01.2021 07:03:46,231;2;71.380;34;23,4
11.01.2021 07:03:46,235;2;72.600;34;23,4
11.01.2021 07:08:18,862;2;72.600;34;23,4
11.01.2021 07:08:18,871;2;72.600;33,8;23,4
11.01.2021 07:08:18,877;2;88.220;33,8;23,4
11.01.2021 07:12:51,472;2;88.220;33,8;23,2
11.01.2021 07:12:51,476;2;88.220;28,1;23,2
11.01.2021 07:12:51,481;2;116.160;28,1;23,2
11.01.2021 07:17:24,031;2;116.160;28,1;22,7
11.01.2021 07:17:24,040;2;116.160;26;22,7
11.01.2021 07:17:24,046;2;139.840;26;22,7
11.01.2021 07:21:56,551;2;139.840;26;21,9
11.01.2021 07:21:56,554;2;139.840;26;21,9
11.01.2021 07:21:56,560;2;158.040;26;21,9
11.01.2021 07:26:29,019;2;158.040;26;21,2
11.01.2021 07:26:29,027;2;158.040;26,7;21,2
11.01.2021 07:26:29,033;2;174.100;26,7;21,2
11.01.2021 07:31:01,455;2;174.100;26,7;20,4
11.01.2021 07:31:01,459;2;174.100;27,2;20,4
11.01.2021 07:31:01,465;2;184.400;27,2;20,4
11.01.2021 07:35:33,877;2;184.400;27,2;20,2
11.01.2021 07:35:33,881;2;184.400;29,2;20,2
11.01.2021 07:35:33,889;2;188.740;29,2;20,2
11.01.2021 07:40:06,286;2;188.740;29,2;20,4
11.01.2021 07:40:06,290;2;188.740;30;20,4
11.01.2021 07:40:06,295;2;189.360;30;20,4
11.01.2021 07:44:38,705;2;189.360;30;20,5
11.01.2021 07:44:38,709;2;189.360;30,7;20,5
11.01.2021 07:44:38,715;2;188.080;30,7;20,5
11.01.2021 07:49:11,115;2;188.080;30,7;20,6
11.01.2021 07:49:11,126;2;188.080;31,2;20,6
11.01.2021 07:49:11,133;2;184.460;31,2;20,6
11.01.2021 07:53:43,524;2;184.460;31,2;20,7
11.01.2021 07:53:43,533;2;184.460;31,7;20,7
11.01.2021 07:53:43,538;2;177.740;31,7;20,7
11.01.2021 07:58:15,934;2;177.740;31,7;20,7
11.01.2021 07:58:15,944;2;177.740;32;20,7
11.01.2021 07:58:15,950;2;175.660;32;20,7
11.01.2021 08:02:48,356;2;175.660;32;20,8
11.01.2021 08:02:48,359;2;175.660;31,3;20,8
11.01.2021 08:02:48,364;2;179.120;31,3;20,8
11.01.2021 08:07:20,818;2;179.120;31,3;20,8
11.01.2021 08:07:20,822;2;179.120;31,4;20,8
11.01.2021 08:07:20,828;2;177.660;31,4;20,8
11.01.2021 08:11:53,233;2;177.660;31,4;20,9
11.01.2021 08:11:53,236;2;177.660;31,8;20,9
11.01.2021 08:11:53,241;2;173.880;31,8;20,9
11.01.2021 08:16:25,572;2;173.880;31,8;20,9
11.01.2021 08:16:25,581;2;173.880;31,7;20,9
11.01.2021 08:16:25,586;2;170.540;31,7;20,9
11.01.2021 08:20:58,003;2;170.540;31,7;21
11.01.2021 08:20:58,011;2;170.540;32;21
11.01.2021 08:20:58,016;2;167.080;32;21
11.01.2021 08:25:30,447;2;167.080;32;21,1
11.01.2021 08:25:30,451;2;167.080;32,3;21,1
11.01.2021 08:25:30,456;2;163.360;32,3;21,1
11.01.2021 08:30:02,890;2;163.360;32,3;21,2
11.01.2021 08:30:02,896;2;163.360;32,5;21,2
11.01.2021 08:30:02,900;2;162.500;32,5;21,2
11.01.2021 08:34:35,347;2;162.500;32,5;21,3
11.01.2021 08:34:35,350;2;162.500;32,5;21,3
11.01.2021 08:34:35,356;2;161.960;32,5;21,3
11.01.2021 08:39:07,810;2;161.960;32,5;21,4
11.01.2021 08:39:07,812;2;161.960;32,7;21,4
11.01.2021 08:39:07,817;2;161.320;32,7;21,4
11.01.2021 08:43:40,276;2;161.320;32,7;21,5
11.01.2021 08:43:40,279;2;161.320;32,8;21,5
11.01.2021 08:43:40,285;2;159.780;32,8;21,5
11.01.2021 08:48:12,745;2;159.780;32,8;21,5
11.01.2021 08:48:12,749;2;159.780;32,8;21,5
11.01.2021 08:48:12,754;2;159.240;32,8;21,5
11.01.2021 08:52:45,214;2;159.240;32,8;21,6
11.01.2021 08:52:45,223;2;159.240;32,9;21,6
11.01.2021 08:52:45,229;2;157.280;32,9;21,6
11.01.2021 08:57:17,695;2;157.280;32,9;21,7
11.01.2021 08:57:17,699;2;157.280;33;21,7
11.01.2021 08:57:17,704;2;156.920;33;21,7
11.01.2021 09:01:50,177;2;156.920;33;21,7
11.01.2021 09:01:50,186;2;156.920;33;21,7
11.01.2021 09:01:50,192;2;156.360;33;21,7
11.01.2021 09:06:22,660;2;156.360;33;21,8
11.01.2021 09:06:22,669;2;156.360;33,1;21,8
11.01.2021 09:06:22,674;2;155.280;33,1;21,8
11.01.2021 09:10:55,149;2;155.280;33,1;21,9
11.01.2021 09:10:55,153;2;155.280;33,1;21,9
11.01.2021 09:10:55,159;2;157.260;33,1;21,9
11.01.2021 09:15:27,700;2;157.260;33,1;21,9
11.01.2021 09:15:27,708;2;157.260;32,7;21,9
11.01.2021 09:15:27,714;2;158.640;32,7;21,9
11.01.2021 09:20:00,194;2;158.640;32,7;21,9
11.01.2021 09:20:00,203;2;158.640;32,8;21,9
11.01.2021 09:20:00,210;2;157.780;32,8;21,9
11.01.2021 09:24:32,705;2;157.780;32,8;22
11.01.2021 09:24:32,708;2;157.780;32,9;22
11.01.2021 09:24:32,713;2;156.140;32,9;22
11.01.2021 09:29:05,217;2;156.140;32,9;22
11.01.2021 09:29:05,226;2;156.140;33;22
11.01.2021 09:29:05,231;2;155.440;33;22
11.01.2021 09:33:37,733;2;155.440;33;22,1
11.01.2021 09:33:37,736;2;155.440;33,1;22,1
11.01.2021 09:33:37,741;2;154.420;33,1;22,1
11.01.2021 09:38:10,257;2;154.420;33,1;22,1
11.01.2021 09:38:10,259;2;154.420;33,4;22,1
11.01.2021 09:38:10,265;2;153.640;33,4;22,1
11.01.2021 09:42:42,776;2;153.640;33,4;22,2
11.01.2021 09:42:42,784;2;153.640;33,4;22,2
11.01.2021 09:42:42,790;2;151.640;33,4;22,2
11.01.2021 09:47:15,301;2;151.640;33,4;22,2
11.01.2021 09:47:15,304;2;151.640;33,6;22,2
11.01.2021 09:47:15,309;2;151.400;33,6;22,2
11.01.2021 09:51:47,830;2;151.400;33,6;22,3
11.01.2021 09:51:47,837;2;151.400;33,5;22,3
11.01.2021 09:51:47,840;2;150.960;33,5;22,3
11.01.2021 09:56:20,356;2;150.960;33,5;22,3
11.01.2021 09:56:20,364;2;150.960;33,6;22,3
11.01.2021 09:56:20,369;2;147.140;33,6;22,3
11.01.2021 10:00:52,889;2;147.140;33,6;22,3
11.01.2021 10:00:52,899;2;147.140;33,7;22,3
11.01.2021 10:00:52,904;2;143.280;33,7;22,3
11.01.2021 10:05:25,416;2;143.280;33,7;22,4
11.01.2021 10:05:25,425;2;143.280;33,8;22,4
11.01.2021 10:05:25,431;2;142.340;33,8;22,4
11.01.2021 10:09:57,958;2;142.340;33,8;22,4
11.01.2021 10:09:57,961;2;142.340;33,7;22,4
11.01.2021 10:09:57,967;2;137.140;33,7;22,4
11.01.2021 10:14:30,493;2;137.140;33,7;22,4
11.01.2021 10:14:30,500;2;137.140;33,8;22,4
11.01.2021 10:14:30,503;2;131.160;33,8;22,4
11.01.2021 10:19:03,047;2;131.160;33,8;22,4
11.01.2021 10:19:03,050;2;131.160;33,8;22,4
11.01.2021 10:19:03,056;2;127.020;33,8;22,4
11.01.2021 10:23:35,647;2;127.020;33,8;22,5
11.01.2021 10:23:35,656;2;127.020;33,8;22,5
11.01.2021 10:23:35,661;2;124.340;33,8;22,5
11.01.2021 10:28:08,193;2;124.340;33,8;22,5
11.01.2021 10:28:08,196;2;124.340;33,8;22,5
11.01.2021 10:28:08,202;2;122.940;33,8;22,5
11.01.2021 10:32:40,740;2;122.940;33,8;22,6
11.01.2021 10:32:40,750;2;122.940;33,8;22,6
11.01.2021 10:32:40,756;2;122.100;33,8;22,6
11.01.2021 10:37:13,301;2;122.100;33,8;22,6
11.01.2021 10:37:13,310;2;122.100;33,6;22,6
11.01.2021 10:37:13,316;2;122.300;33,6;22,6
11.01.2021 10:41:45,860;2;122.300;33,6;22,7
11.01.2021 10:41:45,870;2;122.300;33,3;22,7
11.01.2021 10:41:45,875;2;122.280;33,3;22,7
11.01.2021 10:46:18,427;2;122.280;33,3;22,7
11.01.2021 10:46:18,429;2;122.280;32,9;22,7
11.01.2021 10:46:18,435;2;119.380;32,9;22,7
11.01.2021 10:50:50,996;2;119.380;32,9;22,7
11.01.2021 10:50:50,998;2;119.380;32,7;22,7
11.01.2021 10:50:51,004;2;115.560;32,7;22,7
11.01.2021 10:55:23,562;2;115.560;32,7;22,7
11.01.2021 10:55:23,571;2;115.560;32,6;22,7
11.01.2021 10:55:23,577;2;116.160;32,6;22,7
11.01.2021 10:59:56,133;2;116.160;32,6;22,8
11.01.2021 10:59:56,142;2;116.160;32,2;22,8
11.01.2021 10:59:56,147;2;119.100;32,2;22,8
11.01.2021 11:04:28,711;2;119.100;32,2;22,8
11.01.2021 11:04:28,719;2;119.100;32,3;22,8
11.01.2021 11:04:28,725;2;121.680;32,3;22,8
11.01.2021 11:09:01,287;2;121.680;32,3;22,8
11.01.2021 11:09:01,297;2;121.680;32,4;22,8
11.01.2021 11:09:01,304;2;123.440;32,4;22,8
11.01.2021 11:13:33,866;2;123.440;32,4;22,8
11.01.2021 11:13:33,871;2;123.440;32,6;22,8
11.01.2021 11:13:33,877;2;127.120;32,6;22,8
11.01.2021 11:18:06,345;2;127.120;32,6;22,8
11.01.2021 11:18:06,355;2;127.120;32,1;22,8
11.01.2021 11:18:06,362;2;132.420;32,1;22,8
11.01.2021 11:22:38,930;2;132.420;32,1;22,8
11.01.2021 11:22:38,934;2;132.420;31,8;22,8
11.01.2021 11:22:38,940;2;137.780;31,8;22,8
11.01.2021 11:27:11,510;2;137.780;31,8;22,8
11.01.2021 11:27:11,519;2;137.780;31,4;22,8
11.01.2021 11:27:11,525;2;141.600;31,4;22,8
11.01.2021 11:31:44,143;2;141.600;31,4;22,8
11.01.2021 11:31:44,146;2;141.600;31,4;22,8
11.01.2021 11:31:44,153;2;144.440;31,4;22,8
11.01.2021 11:36:16,713;2;144.440;31,4;22,8
11.01.2021 11:36:16,716;2;144.440;31,7;22,8
11.01.2021 11:36:16,722;2;148.200;31,7;22,8
11.01.2021 11:40:49,288;2;148.200;31,7;22,8
11.01.2021 11:40:49,298;2;148.200;31,4;22,8
11.01.2021 11:40:49,304;2;150.140;31,4;22,8
11.01.2021 11:45:21,874;2;150.140;31,4;22,8
11.01.2021 11:45:21,881;2;150.140;31,5;22,8
11.01.2021 11:45:21,888;2;150.800;31,5;22,8
11.01.2021 11:49:54,463;2;150.800;31,5;22,8
11.01.2021 11:49:54,466;2;150.800;31,8;22,8
11.01.2021 11:49:54,472;2;151.940;31,8;22,8
11.01.2021 11:54:27,049;2;151.940;31,8;22,9
11.01.2021 11:54:27,057;2;151.940;31,9;22,9
11.01.2021 11:54:27,063;2;153.540;31,9;22,9
11.01.2021 11:58:59,638;2;153.540;31,9;22,9
11.01.2021 11:58:59,641;2;153.540;31,7;22,9
11.01.2021 11:58:59,646;2;156.120;31,7;22,9
11.01.2021 12:03:32,223;2;156.120;31,7;22,9
11.01.2021 12:03:32,226;2;156.120;31,6;22,9
11.01.2021 12:03:32,232;2;159.680;31,6;22,9
11.01.2021 12:08:04,809;2;159.680;31,6;22,9
11.01.2021 12:08:04,817;2;159.680;31,2;22,9
11.01.2021 12:08:04,822;2;161.480;31,2;22,9
11.01.2021 12:12:37,403;2;161.480;31,2;22,9
11.01.2021 12:12:37,406;2;161.480;31,3;22,9
11.01.2021 12:12:37,412;2;161.740;31,3;22,9
11.01.2021 12:17:09,993;2;161.740;31,3;22,9
11.01.2021 12:17:09,996;2;161.740;31,7;22,9
11.01.2021 12:17:10,002;2;161.560;31,7;22,9
11.01.2021 12:21:42,588;2;161.560;31,7;23
11.01.2021 12:21:42,598;2;161.560;31,8;23
11.01.2021 12:21:42,603;2;159.800;31,8;23
11.01.2021 12:26:15,173;2;159.800;31,8;23
11.01.2021 12:26:15,182;2;159.800;32;23
11.01.2021 12:26:15,188;2;158.220;32;23
11.01.2021 12:30:47,771;2;158.220;32;23
11.01.2021 12:30:47,773;2;158.220;32,1;23
11.01.2021 12:30:47,779;2;156.760;32,1;23
11.01.2021 12:35:20,371;2;156.760;32,1;23,1
11.01.2021 12:35:20,380;2;156.760;32,3;23,1
11.01.2021 12:35:20,385;2;155.040;32,3;23,1
11.01.2021 12:39:53,034;2;155.040;32,3;23,1
11.01.2021 12:39:53,037;2;155.040;32,5;23,1
11.01.2021 12:39:53,043;2;153.200;32,5;23,1
11.01.2021 12:44:25,640;2;153.200;32,5;23,1
11.01.2021 12:44:25,642;2;153.200;32,9;23,1
11.01.2021 12:44:25,649;2;151.940;32,9;23,1
11.01.2021 12:48:58,244;2;151.940;32,9;23,1
11.01.2021 12:48:58,254;2;151.940;33,1;23,1
11.01.2021 12:48:58,259;2;150.060;33,1;23,1
11.01.2021 12:53:30,847;2;150.060;33,1;23,1
11.01.2021 12:53:30,856;2;150.060;33,5;23,1
11.01.2021 12:53:30,864;2;148.840;33,5;23,1
11.01.2021 12:58:03,453;2;148.840;33,5;23,2
11.01.2021 12:58:03,472;2;148.840;33,7;23,2
11.01.2021 12:58:03,477;2;147.820;33,7;23,2
11.01.2021 13:02:36,052;2;147.820;33,7;23,2
11.01.2021 13:02:36,061;2;147.820;33,9;23,2
11.01.2021 13:02:36,066;2;147.040;33,9;23,2
11.01.2021 13:07:08,662;2;147.040;33,9;23,2
11.01.2021 13:07:08,671;2;147.040;34;23,2
11.01.2021 13:07:08,676;2;146.260;34;23,2
11.01.2021 13:11:41,279;2;146.260;34;23,2
11.01.2021 13:11:41,287;2;146.260;34,2;23,2
11.01.2021 13:11:41,293;2;145.220;34,2;23,2
11.01.2021 13:16:13,886;2;145.220;34,2;23,2
11.01.2021 13:16:13,894;2;145.220;34,6;23,2
11.01.2021 13:16:13,899;2;144.460;34,6;23,2
11.01.2021 13:20:46,501;2;144.460;34,6;23,2
11.01.2021 13:20:46,509;2;144.460;34,7;23,2
11.01.2021 13:20:46,513;2;143.520;34,7;23,2
11.01.2021 13:25:19,125;2;143.520;34,7;23,3
11.01.2021 13:25:19,137;2;143.520;34,8;23,3
11.01.2021 13:25:19,141;2;142.400;34,8;23,3
11.01.2021 13:29:51,740;2;142.400;34,8;23,3
11.01.2021 13:29:51,749;2;142.400;34,8;23,3
11.01.2021 13:29:51,753;2;142.380;34,8;23,3
11.01.2021 13:34:24,364;2;142.380;34,8;23,3
11.01.2021 13:34:24,379;2;142.380;34,2;23,3
11.01.2021 13:34:24,384;2;143.040;34,2;23,3
11.01.2021 13:38:56,985;2;143.040;34,2;23,3
11.01.2021 13:38:56,988;2;143.040;34;23,3
11.01.2021 13:38:56,992;2;143.920;34;23,3
11.01.2021 13:43:29,611;2;143.920;34;23,3
11.01.2021 13:43:29,615;2;143.920;34,1;23,3
11.01.2021 13:43:29,620;2;144.820;34,1;23,3
11.01.2021 13:48:02,285;2;144.820;34,1;23,3
11.01.2021 13:48:02,289;2;144.820;34,2;23,3
11.01.2021 13:48:02,293;2;144.320;34,2;23,3
11.01.2021 13:52:34,893;2;144.320;34,2;23,3
11.01.2021 13:52:34,899;2;144.320;34,3;23,3
11.01.2021 13:52:34,903;2;144.760;34,3;23,3
11.01.2021 14:01:40,140;2;144.760;34,3;23,3
11.01.2021 14:01:40,150;2;144.760;34,6;23,3
11.01.2021 14:01:40,156;2;147.460;34,6;23,3
11.01.2021 14:06:12,765;2;147.460;34,6;23,3
11.01.2021 14:06:12,769;2;147.460;33,1;23,3
11.01.2021 14:06:12,775;2;162.080;33,1;23,3
11.01.2021 14:10:45,362;2;162.080;33,1;23
11.01.2021 14:10:45,364;2;162.080;26,9;23
11.01.2021 14:10:45,370;2;174.240;26,9;23
11.01.2021 14:15:18,727;2;174.240;26,9;22,7
11.01.2021 14:15:18,730;2;174.240;29,4;22,7
11.01.2021 14:15:18,735;2;179.180;29,4;22,7
11.01.2021 14:19:50,338;2;179.180;29,4;23,7
11.01.2021 14:19:50,347;2;179.180;30,1;23,7
11.01.2021 14:19:50,352;2;181.000;30,1;23,7
11.01.2021 14:24:22,920;2;181.000;30,1;23,8
11.01.2021 14:24:22,923;2;181.000;30,6;23,8
11.01.2021 14:24:22,928;2;180.100;30,6;23,8
11.01.2021 14:28:55,501;2;180.100;30,6;23,8
11.01.2021 14:28:55,503;2;180.100;31,1;23,8
11.01.2021 14:28:55,509;2;179.260;31,1;23,8
11.01.2021 14:33:28,078;2;179.260;31,1;23,8
11.01.2021 14:33:28,087;2;179.260;31,5;23,8
11.01.2021 14:33:28,092;2;178.400;31,5;23,8
11.01.2021 14:38:00,662;2;178.400;31,5;23,8
11.01.2021 14:38:00,671;2;178.400;31,5;23,8
11.01.2021 14:38:00,676;2;179.820;31,5;23,8
11.01.2021 14:42:33,244;2;179.820;31,5;23,8
11.01.2021 14:42:33,253;2;179.820;31,2;23,8
11.01.2021 14:42:33,259;2;186.060;31,2;23,8
11.01.2021 14:47:05,825;2;186.060;31,2;23,8
11.01.2021 14:47:05,827;2;186.060;28,4;23,8
11.01.2021 14:47:05,833;2;197.100;28,4;23,8
11.01.2021 14:56:10,971;2;197.100;28,4;23,3
11.01.2021 14:56:10,980;2;197.100;27,4;23,3
11.01.2021 14:56:10,985;2;208.040;27,4;23,3
11.01.2021 15:00:43,501;2;208.040;27,4;23,2
11.01.2021 15:00:43,513;2;208.040;28,8;23,2
11.01.2021 15:00:43,525;2;208.220;28,8;23,2
11.01.2021 15:05:16,048;2;208.220;28,8;23,2
11.01.2021 15:05:16,051;2;208.220;29,6;23,2
11.01.2021 15:05:16,056;2;204.980;29,6;23,2
11.01.2021 15:09:48,581;2;204.980;29,6;23,2
11.01.2021 15:09:48,588;2;204.980;30;23,2
11.01.2021 15:09:48,591;2;204.720;30;23,2
11.01.2021 15:14:21,128;2;204.720;30;23,2
11.01.2021 15:14:21,136;2;204.720;30,2;23,2
11.01.2021 15:14:21,142;2;203.900;30,2;23,2
11.01.2021 15:18:53,660;2;203.900;30,2;23,2
11.01.2021 15:18:53,662;2;203.900;30,6;23,2
11.01.2021 15:18:53,667;2;201.520;30,6;23,2
11.01.2021 15:23:26,188;2;201.520;30,6;23,2
11.01.2021 15:23:26,197;2;201.520;30,6;23,2
11.01.2021 15:23:26,203;2;200.440;30,6;23,2
11.01.2021 15:27:58,715;2;200.440;30,6;23,2
11.01.2021 15:27:58,719;2;200.440;30,8;23,2
11.01.2021 15:27:58,724;2;198.220;30,8;23,2
11.01.2021 15:32:31,245;2;198.220;30,8;23,2
11.01.2021 15:32:31,249;2;198.220;31;23,2
11.01.2021 15:32:31,254;2;196.820;31;23,2
11.01.2021 15:37:03,776;2;196.820;31;23,3
11.01.2021 15:37:03,786;2;196.820;31,2;23,3
11.01.2021 15:37:03,791;2;196.060;31,2;23,3
11.01.2021 15:41:36,319;2;196.060;31,2;23,3
11.01.2021 15:41:36,322;2;196.060;31,4;23,3
11.01.2021 15:41:36,327;2;194.280;31,4;23,3
11.01.2021 15:46:08,862;2;194.280;31,4;23,4
11.01.2021 15:46:08,865;2;194.280;31,6;23,4
11.01.2021 15:46:08,871;2;192.420;31,6;23,4
11.01.2021 15:50:41,400;2;192.420;31,6;23,4
11.01.2021 15:50:41,408;2;192.420;31,8;23,4
11.01.2021 15:50:41,413;2;191.600;31,8;23,4
11.01.2021 15:55:13,937;2;191.600;31,8;23,4
11.01.2021 15:55:13,946;2;191.600;32;23,4
11.01.2021 15:55:13,951;2;190.340;32;23,4
11.01.2021 15:59:46,488;2;190.340;32;23,5
11.01.2021 15:59:46,496;2;190.340;32,1;23,5
11.01.2021 15:59:46,501;2;188.760;32,1;23,5
11.01.2021 16:08:51,653;2;188.760;32,1;23,6
11.01.2021 16:08:51,656;2;188.760;32,4;23,6
11.01.2021 16:08:51,662;2;186.640;32,4;23,6
11.01.2021 16:13:24,205;2;186.640;32,4;23,6
11.01.2021 16:13:24,214;2;186.640;32,4;23,6
11.01.2021 16:13:24,219;2;185.260;32,4;23,6
11.01.2021 16:17:56,776;2;185.260;32,4;23,7
11.01.2021 16:17:56,785;2;185.260;32,4;23,7
11.01.2021 16:17:56,790;2;185.640;32,4;23,7
11.01.2021 16:22:29,330;2;185.640;32,4;23,7
11.01.2021 16:22:29,337;2;185.640;32;23,7
11.01.2021 16:22:29,342;2;186.060;32;23,7
11.01.2021 16:27:01,895;2;186.060;32;23,7
11.01.2021 16:27:01,905;2;186.060;31,9;23,7
11.01.2021 16:27:01,911;2;184.300;31,9;23,7
11.01.2021 16:31:34,470;2;184.300;31,9;23,7
