;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
18.01.2021 21:04:54,456;2;104.620;36,1;24,6
18.01.2021 21:04:54,465;2;104.620;36;24,6
18.01.2021 21:04:54,471;2;104.880;36;24,6
18.01.2021 21:09:27,092;2;104.880;36;24,6
18.01.2021 21:09:27,103;2;104.880;36;24,6
18.01.2021 21:09:27,108;2;104.900;36;24,6
18.01.2021 21:13:59,733;2;104.900;36;24,6
18.01.2021 21:13:59,742;2;104.900;36,1;24,6
18.01.2021 21:13:59,747;2;104.440;36,1;24,6
18.01.2021 21:18:32,378;2;104.440;36,1;24,6
18.01.2021 21:18:32,387;2;104.440;36;24,6
18.01.2021 21:18:32,392;2;105.220;36;24,6
18.01.2021 21:23:05,163;2;105.220;36;24,6
18.01.2021 21:23:05,171;2;105.220;36;24,6
18.01.2021 21:23:05,176;2;105.820;36;24,6
18.01.2021 21:27:37,724;2;105.820;36;24,5
18.01.2021 21:27:37,727;2;105.820;36;24,5
18.01.2021 21:27:37,733;2;105.520;36;24,5
18.01.2021 21:32:10,364;2;105.520;36;24,5
18.01.2021 21:32:10,374;2;105.520;36;24,5
18.01.2021 21:32:10,380;2;104.400;36;24,5
18.01.2021 21:36:43,016;2;104.400;36;24,5
18.01.2021 21:36:43,025;2;104.400;36;24,5
18.01.2021 21:36:43,033;2;100.220;36;24,5
18.01.2021 21:41:15,659;2;100.220;36;24,5
18.01.2021 21:41:15,668;2;100.220;36;24,5
18.01.2021 21:41:15,673;2;95.700;36;24,5
18.01.2021 21:45:48,305;2;95.700;36;24,5
18.01.2021 21:45:48,312;2;95.700;36;24,5
18.01.2021 21:45:48,315;2;93.840;36;24,5
18.01.2021 21:50:20,950;2;93.840;36;24,5
18.01.2021 21:50:20,959;2;93.840;36;24,5
18.01.2021 21:50:20,964;2;93.620;36;24,5
18.01.2021 21:54:53,599;2;93.620;36;24,5
18.01.2021 21:54:53,610;2;93.620;36;24,5
18.01.2021 21:54:53,616;2;94.140;36;24,5
18.01.2021 21:59:26,240;2;94.140;36;24,5
18.01.2021 21:59:26,248;2;94.140;35,9;24,5
18.01.2021 21:59:26,252;2;94.720;35,9;24,5
18.01.2021 22:03:58,889;2;94.720;35,9;24,5
18.01.2021 22:03:58,893;2;94.720;35,9;24,5
18.01.2021 22:03:58,898;2;95.500;35,9;24,5
18.01.2021 22:08:31,528;2;95.500;35,9;24,5
18.01.2021 22:08:31,537;2;95.500;36;24,5
18.01.2021 22:08:31,542;2;96.080;36;24,5
18.01.2021 22:13:04,171;2;96.080;36;24,5
18.01.2021 22:13:04,181;2;96.080;35,9;24,5
18.01.2021 22:13:04,187;2;96.680;35,9;24,5
18.01.2021 22:17:36,816;2;96.680;35,9;24,5
18.01.2021 22:17:36,826;2;96.680;35,9;24,5
18.01.2021 22:17:36,831;2;97.340;35,9;24,5
18.01.2021 22:22:09,460;2;97.340;35,9;24,5
18.01.2021 22:22:09,463;2;97.340;35,9;24,5
18.01.2021 22:22:09,469;2;97.800;35,9;24,5
18.01.2021 22:26:42,104;2;97.800;35,9;24,5
18.01.2021 22:26:42,107;2;97.800;35,9;24,5
18.01.2021 22:26:42,112;2;98.300;35,9;24,5
18.01.2021 22:31:14,776;2;98.300;35,9;24,5
18.01.2021 22:31:14,785;2;98.300;35,9;24,5
18.01.2021 22:31:14,789;2;99.600;35,9;24,5
18.01.2021 22:35:47,427;2;99.600;35,9;24,5
18.01.2021 22:35:47,429;2;99.600;35,8;24,5
18.01.2021 22:35:47,434;2;100.140;35,8;24,5
18.01.2021 22:40:20,070;2;100.140;35,8;24,5
18.01.2021 22:40:20,077;2;100.140;35,9;24,5
18.01.2021 22:40:20,082;2;100.080;35,9;24,5
18.01.2021 22:44:52,712;2;100.080;35,9;24,5
18.01.2021 22:44:52,721;2;100.080;35,9;24,5
18.01.2021 22:44:52,726;2;100.700;35,9;24,5
18.01.2021 22:49:25,355;2;100.700;35,9;24,5
18.01.2021 22:49:25,359;2;100.700;35,9;24,5
18.01.2021 22:49:25,364;2;101.120;35,9;24,5
18.01.2021 22:53:57,995;2;101.120;35,9;24,5
18.01.2021 22:53:58,006;2;101.120;35,8;24,5
18.01.2021 22:53:58,011;2;99.520;35,8;24,5
18.01.2021 22:58:30,631;2;99.520;35,8;24,5
18.01.2021 22:58:30,639;2;99.520;35,9;24,5
18.01.2021 22:58:30,644;2;98.120;35,9;24,5
18.01.2021 23:03:03,265;2;98.120;35,9;24,5
18.01.2021 23:03:03,274;2;98.120;35,9;24,5
18.01.2021 23:03:03,280;2;98.780;35,9;24,5
18.01.2021 23:07:35,905;2;98.780;35,9;24,5
18.01.2021 23:07:35,914;2;98.780;35,9;24,5
18.01.2021 23:07:35,920;2;99.720;35,9;24,5
18.01.2021 23:12:08,544;2;99.720;35,9;24,5
18.01.2021 23:12:08,553;2;99.720;35,9;24,5
18.01.2021 23:12:08,558;2;100.560;35,9;24,5
18.01.2021 23:16:41,175;2;100.560;35,9;24,5
18.01.2021 23:16:41,185;2;100.560;35,8;24,5
18.01.2021 23:16:41,190;2;99.040;35,8;24,5
18.01.2021 23:21:13,818;2;99.040;35,8;24,5
18.01.2021 23:21:13,827;2;99.040;35,9;24,5
18.01.2021 23:21:13,832;2;96.720;35,9;24,5
18.01.2021 23:25:46,457;2;96.720;35,9;24,5
18.01.2021 23:25:46,467;2;96.720;35,9;24,5
18.01.2021 23:25:46,471;2;94.800;35,9;24,5
18.01.2021 23:30:19,094;2;94.800;35,9;24,5
18.01.2021 23:30:19,098;2;94.800;36;24,5
18.01.2021 23:30:19,104;2;94.080;36;24,5
18.01.2021 23:34:51,728;2;94.080;36;24,5
18.01.2021 23:34:51,738;2;94.080;35,9;24,5
18.01.2021 23:34:51,743;2;94.040;35,9;24,5
18.01.2021 23:39:24,418;2;94.040;35,9;24,5
18.01.2021 23:39:24,427;2;94.040;36;24,5
18.01.2021 23:39:24,432;2;93.920;36;24,5
18.01.2021 23:43:57,052;2;93.920;36;24,5
18.01.2021 23:43:57,061;2;93.920;36;24,5
18.01.2021 23:43:57,067;2;94.240;36;24,5
18.01.2021 23:48:29,693;2;94.240;36;24,5
18.01.2021 23:48:29,700;2;94.240;35,9;24,5
18.01.2021 23:48:29,705;2;95.120;35,9;24,5
18.01.2021 23:53:02,332;2;95.120;35,9;24,5
18.01.2021 23:53:02,341;2;95.120;35,9;24,5
18.01.2021 23:53:02,346;2;96.000;35,9;24,5
18.01.2021 23:57:34,974;2;96.000;35,9;24,5
18.01.2021 23:57:34,978;2;96.000;36;24,5
18.01.2021 23:57:34,984;2;96.340;36;24,5
19.01.2021 00:02:07,606;2;96.340;36;24,5
19.01.2021 00:02:07,615;2;96.340;35,9;24,5
19.01.2021 00:02:07,621;2;95.240;35,9;24,5
19.01.2021 00:06:40,238;2;95.240;35,9;24,5
19.01.2021 00:06:40,248;2;95.240;36;24,5
19.01.2021 00:06:40,253;2;93.480;36;24,5
19.01.2021 00:11:12,867;2;93.480;36;24,5
19.01.2021 00:11:12,877;2;93.480;36;24,5
19.01.2021 00:11:12,883;2;92.140;36;24,5
19.01.2021 00:15:45,493;2;92.140;36;24,5
19.01.2021 00:15:45,500;2;92.140;36;24,5
19.01.2021 00:15:45,505;2;92.300;36;24,5
19.01.2021 00:20:18,118;2;92.300;36;24,5
19.01.2021 00:20:18,129;2;92.300;36;24,5
19.01.2021 00:20:18,134;2;93.060;36;24,5
19.01.2021 00:24:50,751;2;93.060;36;24,4
19.01.2021 00:24:50,762;2;93.060;35,9;24,4
19.01.2021 00:24:50,769;2;94.320;35,9;24,4
19.01.2021 00:29:23,384;2;94.320;35,9;24,4
19.01.2021 00:29:23,388;2;94.320;35,8;24,4
19.01.2021 00:29:23,393;2;96.060;35,8;24,4
19.01.2021 00:33:56,010;2;96.060;35,8;24,4
19.01.2021 00:33:56,020;2;96.060;35,8;24,4
19.01.2021 00:33:56,026;2;96.960;35,8;24,4
19.01.2021 00:38:28,638;2;96.960;35,8;24,4
19.01.2021 00:38:28,640;2;96.960;35,9;24,4
19.01.2021 00:38:28,645;2;97.680;35,9;24,4
19.01.2021 00:43:01,266;2;97.680;35,9;24,4
19.01.2021 00:43:01,268;2;97.680;35,9;24,4
19.01.2021 00:43:01,273;2;97.820;35,9;24,4
19.01.2021 00:47:33,940;2;97.820;35,9;24,3
19.01.2021 00:47:33,949;2;97.820;35,9;24,3
19.01.2021 00:47:33,954;2;98.180;35,9;24,3
19.01.2021 00:52:06,570;2;98.180;35,9;24,3
19.01.2021 00:52:06,572;2;98.180;35,9;24,3
19.01.2021 00:52:06,577;2;98.940;35,9;24,3
19.01.2021 00:56:39,195;2;98.940;35,9;24,3
19.01.2021 00:56:39,203;2;98.940;35,9;24,3
19.01.2021 00:56:39,209;2;99.340;35,9;24,3
19.01.2021 01:01:11,818;2;99.340;35,9;24,3
19.01.2021 01:01:11,821;2;99.340;35,9;24,3
19.01.2021 01:01:11,827;2;99.720;35,9;24,3
19.01.2021 01:05:44,442;2;99.720;35,9;24,3
19.01.2021 01:05:44,446;2;99.720;35,9;24,3
19.01.2021 01:05:44,452;2;99.840;35,9;24,3
19.01.2021 01:10:17,067;2;99.840;35,9;24,3
19.01.2021 01:10:17,069;2;99.840;35,9;24,3
19.01.2021 01:10:17,073;2;100.000;35,9;24,3
19.01.2021 01:14:49,687;2;100.000;35,9;24,3
19.01.2021 01:14:49,696;2;100.000;35,9;24,3
19.01.2021 01:14:49,701;2;100.500;35,9;24,3
19.01.2021 01:19:22,303;2;100.500;35,9;24,3
19.01.2021 01:19:22,307;2;100.500;35,9;24,3
19.01.2021 01:19:22,312;2;100.220;35,9;24,3
19.01.2021 01:23:54,918;2;100.220;35,9;24,4
19.01.2021 01:23:54,927;2;100.220;36;24,4
19.01.2021 01:23:54,932;2;99.720;36;24,4
19.01.2021 01:28:27,545;2;99.720;36;24,4
19.01.2021 01:28:27,549;2;99.720;36;24,4
19.01.2021 01:28:27,554;2;99.500;36;24,4
19.01.2021 01:33:00,144;2;99.500;36;24,4
19.01.2021 01:33:00,146;2;99.500;36;24,4
19.01.2021 01:33:00,151;2;99.060;36;24,4
19.01.2021 01:37:32,761;2;99.060;36;24,4
19.01.2021 01:37:32,771;2;99.060;36;24,4
19.01.2021 01:37:32,777;2;98.840;36;24,4
19.01.2021 01:42:05,379;2;98.840;36;24,3
19.01.2021 01:42:05,458;2;98.840;35,9;24,3
19.01.2021 01:42:05,463;2;98.740;35,9;24,3
19.01.2021 01:46:38,001;2;98.740;35,9;24,3
19.01.2021 01:46:38,004;2;98.740;35,9;24,3
19.01.2021 01:46:38,010;2;100.000;35,9;24,3
19.01.2021 01:51:10,618;2;100.000;35,9;24,3
19.01.2021 01:51:10,625;2;100.000;35,8;24,3
19.01.2021 01:51:10,630;2;100.620;35,8;24,3
19.01.2021 01:55:43,290;2;100.620;35,8;24,3
19.01.2021 01:55:43,299;2;100.620;35,8;24,3
19.01.2021 01:55:43,304;2;100.940;35,8;24,3
19.01.2021 02:00:15,897;2;100.940;35,8;24,3
19.01.2021 02:00:15,899;2;100.940;35,9;24,3
19.01.2021 02:00:15,903;2;100.520;35,9;24,3
19.01.2021 02:09:21,134;2;100.520;35,9;24,3
19.01.2021 02:09:21,140;2;100.520;35,9;24,3
19.01.2021 02:09:21,151;2;100.720;35,9;24,3
19.01.2021 02:13:53,752;2;100.720;35,9;24,3
19.01.2021 02:13:53,758;2;100.720;35,9;24,3
19.01.2021 02:13:53,767;2;100.720;35,9;24,3
19.01.2021 02:18:26,369;2;100.720;35,9;24,3
19.01.2021 02:18:26,372;2;100.720;35,9;24,3
19.01.2021 02:18:26,380;2;100.340;35,9;24,3
19.01.2021 02:22:58,985;2;100.340;35,9;24,3
19.01.2021 02:22:58,997;2;100.340;35,9;24,3
19.01.2021 02:22:59,006;2;100.420;35,9;24,3
19.01.2021 02:27:31,598;2;100.420;35,9;24,3
19.01.2021 02:27:31,609;2;100.420;35,9;24,3
19.01.2021 02:27:31,617;2;100.720;35,9;24,3
19.01.2021 02:32:04,215;2;100.720;35,9;24,3
19.01.2021 02:32:04,219;2;100.720;35,9;24,3
19.01.2021 02:32:04,225;2;101.100;35,9;24,3
19.01.2021 02:36:36,835;2;101.100;35,9;24,3
19.01.2021 02:36:36,838;2;101.100;35,9;24,3
19.01.2021 02:36:36,846;2;101.200;35,9;24,3
19.01.2021 02:41:09,447;2;101.200;35,9;24,3
19.01.2021 02:41:09,450;2;101.200;35,9;24,3
19.01.2021 02:41:09,457;2;101.140;35,9;24,3
19.01.2021 02:45:42,059;2;101.140;35,9;24,3
19.01.2021 02:45:42,064;2;101.140;35,9;24,3
19.01.2021 02:45:42,071;2;101.280;35,9;24,3
19.01.2021 02:50:14,681;2;101.280;35,9;24,3
19.01.2021 02:50:14,693;2;101.280;35,8;24,3
19.01.2021 02:50:14,701;2;101.320;35,8;24,3
19.01.2021 02:54:47,293;2;101.320;35,8;24,3
19.01.2021 02:54:47,297;2;101.320;35,9;24,3
19.01.2021 02:54:47,303;2;101.500;35,9;24,3
19.01.2021 02:59:19,912;2;101.500;35,9;24,3
19.01.2021 02:59:19,916;2;101.500;35,9;24,3
19.01.2021 02:59:19,923;2;101.600;35,9;24,3
19.01.2021 03:03:52,580;2;101.600;35,9;24,3
19.01.2021 03:03:52,583;2;101.600;35,9;24,3
19.01.2021 03:03:52,587;2;102.060;35,9;24,3
19.01.2021 03:08:25,185;2;102.060;35,9;24,3
19.01.2021 03:08:25,188;2;102.060;35,8;24,3
19.01.2021 03:08:25,195;2;102.700;35,8;24,3
19.01.2021 03:12:57,795;2;102.700;35,8;24,3
19.01.2021 03:12:57,806;2;102.700;35,8;24,3
19.01.2021 03:12:57,813;2;102.780;35,8;24,3
19.01.2021 03:17:30,394;2;102.780;35,8;24,2
19.01.2021 03:17:30,402;2;102.780;35,8;24,2
19.01.2021 03:17:30,408;2;103.120;35,8;24,2
19.01.2021 03:22:03,006;2;103.120;35,8;24,2
19.01.2021 03:22:03,016;2;103.120;35,8;24,2
19.01.2021 03:22:03,022;2;102.520;35,8;24,2
19.01.2021 03:26:35,625;2;102.520;35,8;24,2
19.01.2021 03:26:35,629;2;102.520;35,9;24,2
19.01.2021 03:26:35,635;2;102.060;35,9;24,2
19.01.2021 03:31:08,237;2;102.060;35,9;24,2
19.01.2021 03:31:08,245;2;102.060;35,9;24,2
19.01.2021 03:31:08,251;2;100.640;35,9;24,2
19.01.2021 03:35:40,849;2;100.640;35,9;24,2
19.01.2021 03:35:40,853;2;100.640;35,9;24,2
19.01.2021 03:35:40,860;2;100.020;35,9;24,2
19.01.2021 03:40:13,460;2;100.020;35,9;24,3
19.01.2021 03:40:13,470;2;100.020;35,9;24,3
19.01.2021 03:40:13,478;2;98.680;35,9;24,3
19.01.2021 03:44:46,072;2;98.680;35,9;24,3
19.01.2021 03:44:46,075;2;98.680;35,9;24,3
19.01.2021 03:44:46,083;2;97.000;35,9;24,3
19.01.2021 03:49:18,684;2;97.000;35,9;24,3
19.01.2021 03:49:18,694;2;97.000;35,9;24,3
19.01.2021 03:49:18,699;2;96.400;35,9;24,3
19.01.2021 03:53:51,294;2;96.400;35,9;24,3
19.01.2021 03:53:51,304;2;96.400;35,8;24,3
19.01.2021 03:53:51,310;2;95.460;35,8;24,3
19.01.2021 03:58:23,908;2;95.460;35,8;24,3
19.01.2021 03:58:23,912;2;95.460;35,9;24,3
19.01.2021 03:58:23,919;2;94.620;35,9;24,3
19.01.2021 04:02:56,513;2;94.620;35,9;24,3
19.01.2021 04:02:56,522;2;94.620;35,8;24,3
19.01.2021 04:02:56,528;2;94.000;35,8;24,3
19.01.2021 04:07:29,129;2;94.000;35,8;24,3
19.01.2021 04:07:29,131;2;94.000;35,8;24,3
19.01.2021 04:07:29,135;2;93.900;35,8;24,3
19.01.2021 04:12:01,787;2;93.900;35,8;24,3
19.01.2021 04:12:01,798;2;93.900;35,8;24,3
19.01.2021 04:12:01,805;2;93.980;35,8;24,3
19.01.2021 04:16:34,397;2;93.980;35,8;24,3
19.01.2021 04:16:34,408;2;93.980;35,7;24,3
19.01.2021 04:16:34,417;2;94.220;35,7;24,3
19.01.2021 04:21:07,009;2;94.220;35,7;24,3
19.01.2021 04:21:07,018;2;94.220;35,6;24,3
19.01.2021 04:21:07,032;2;94.660;35,6;24,3
19.01.2021 04:25:39,614;2;94.660;35,6;24,3
19.01.2021 04:25:39,621;2;94.660;35,7;24,3
19.01.2021 04:25:39,625;2;95.120;35,7;24,3
19.01.2021 04:30:12,223;2;95.120;35,7;24,3
19.01.2021 04:30:12,235;2;95.120;35,8;24,3
19.01.2021 04:30:12,243;2;95.360;35,8;24,3
19.01.2021 04:34:44,805;2;95.360;35,8;24,2
19.01.2021 04:34:44,817;2;95.360;35,7;24,2
19.01.2021 04:34:44,824;2;95.240;35,7;24,2
19.01.2021 04:39:17,409;2;95.240;35,7;24,2
19.01.2021 04:39:17,419;2;95.240;35,7;24,2
19.01.2021 04:39:17,426;2;95.180;35,7;24,2
19.01.2021 04:43:50,017;2;95.180;35,7;24,2
19.01.2021 04:43:50,027;2;95.180;35,7;24,2
19.01.2021 04:43:50,033;2;95.200;35,7;24,2
19.01.2021 04:48:22,633;2;95.200;35,7;24,2
19.01.2021 04:48:22,637;2;95.200;35,7;24,2
19.01.2021 04:48:22,643;2;95.060;35,7;24,2
19.01.2021 04:52:55,244;2;95.060;35,7;24,3
19.01.2021 04:52:55,248;2;95.060;35,7;24,3
19.01.2021 04:52:55,255;2;94.900;35,7;24,3
19.01.2021 04:57:27,860;2;94.900;35,7;24,3
19.01.2021 04:57:27,864;2;94.900;35,7;24,3
19.01.2021 04:57:27,872;2;95.460;35,7;24,3
19.01.2021 05:02:00,477;2;95.460;35,7;24,3
19.01.2021 05:02:00,480;2;95.460;35,7;24,3
19.01.2021 05:02:00,487;2;95.560;35,7;24,3
19.01.2021 05:06:33,096;2;95.560;35,7;24,3
19.01.2021 05:06:33,101;2;95.560;35,7;24,3
19.01.2021 05:06:33,108;2;95.620;35,7;24,3
19.01.2021 05:11:05,711;2;95.620;35,7;24,3
19.01.2021 05:11:05,714;2;95.620;35,7;24,3
19.01.2021 05:11:05,720;2;94.920;35,7;24,3
19.01.2021 05:15:38,332;2;94.920;35,7;24,3
19.01.2021 05:15:38,334;2;94.920;35,8;24,3
19.01.2021 05:15:38,340;2;95.060;35,8;24,3
19.01.2021 05:20:11,000;2;95.060;35,8;24,3
19.01.2021 05:20:11,010;2;95.060;35,8;24,3
19.01.2021 05:20:11,017;2;95.180;35,8;24,3
19.01.2021 05:24:43,604;2;95.180;35,8;24,3
19.01.2021 05:24:43,613;2;95.180;35,8;24,3
19.01.2021 05:24:43,620;2;95.920;35,8;24,3
19.01.2021 05:29:16,221;2;95.920;35,8;24,2
19.01.2021 05:29:16,231;2;95.920;35,8;24,2
19.01.2021 05:29:16,240;2;96.360;35,8;24,2
19.01.2021 05:33:48,841;2;96.360;35,8;24,2
19.01.2021 05:33:48,850;2;96.360;35,8;24,2
19.01.2021 05:33:48,857;2;96.180;35,8;24,2
19.01.2021 05:38:21,459;2;96.180;35,8;24,2
19.01.2021 05:38:21,461;2;96.180;35,9;24,2
19.01.2021 05:38:21,468;2;94.460;35,9;24,2
19.01.2021 05:42:54,075;2;94.460;35,9;24,2
19.01.2021 05:42:54,080;2;94.460;36;24,2
19.01.2021 05:42:54,087;2;93.300;36;24,2
19.01.2021 05:47:26,689;2;93.300;36;24,2
19.01.2021 05:47:26,693;2;93.300;36;24,2
19.01.2021 05:47:26,700;2;92.080;36;24,2
19.01.2021 05:51:59,301;2;92.080;36;24,2
19.01.2021 05:51:59,306;2;92.080;36;24,2
19.01.2021 05:51:59,312;2;90.820;36;24,2
19.01.2021 05:56:31,912;2;90.820;36;24,2
19.01.2021 05:56:31,916;2;90.820;36;24,2
19.01.2021 05:56:31,923;2;89.320;36;24,2
19.01.2021 06:01:04,519;2;89.320;36;24,2
19.01.2021 06:01:04,528;2;89.320;35,9;24,2
19.01.2021 06:01:04,535;2;87.440;35,9;24,2
19.01.2021 06:05:37,129;2;87.440;35,9;24,3
19.01.2021 06:05:37,131;2;87.440;36;24,3
19.01.2021 06:05:37,137;2;85.240;36;24,3
19.01.2021 06:10:09,739;2;85.240;36;24,3
19.01.2021 06:10:09,748;2;85.240;36,1;24,3
19.01.2021 06:10:09,754;2;83.460;36,1;24,3
19.01.2021 06:14:42,351;2;83.460;36,1;24,3
19.01.2021 06:14:42,360;2;83.460;36,1;24,3
19.01.2021 06:14:42,366;2;81.820;36,1;24,3
19.01.2021 06:19:14,972;2;81.820;36,1;24,3
19.01.2021 06:19:14,975;2;81.820;36,3;24,3
19.01.2021 06:19:14,981;2;82.140;36,3;24,3
19.01.2021 06:23:47,589;2;82.140;36,3;24,3
19.01.2021 06:23:47,592;2;82.140;36,1;24,3
19.01.2021 06:23:47,599;2;82.980;36,1;24,3
19.01.2021 06:28:20,249;2;82.980;36,1;24,3
19.01.2021 06:28:20,258;2;82.980;36,3;24,3
19.01.2021 06:28:20,266;2;83.320;36,3;24,3
19.01.2021 06:32:52,863;2;83.320;36,3;24,2
19.01.2021 06:32:52,867;2;83.320;36,5;24,2
19.01.2021 06:32:52,873;2;83.720;36,5;24,2
19.01.2021 06:37:25,476;2;83.720;36,5;24,2
19.01.2021 06:37:25,486;2;83.720;36,5;24,2
19.01.2021 06:37:25,492;2;83.220;36,5;24,2
19.01.2021 06:41:58,092;2;83.220;36,5;24,2
19.01.2021 06:41:58,096;2;83.220;36,5;24,2
19.01.2021 06:41:58,103;2;80.740;36,5;24,2
19.01.2021 06:46:30,701;2;80.740;36,5;24,2
19.01.2021 06:46:30,711;2;80.740;36,5;24,2
19.01.2021 06:46:30,717;2;78.960;36,5;24,2
19.01.2021 06:51:03,323;2;78.960;36,5;24,2
19.01.2021 06:51:03,325;2;78.960;36,4;24,2
19.01.2021 06:51:03,331;2;79.200;36,4;24,2
19.01.2021 06:55:35,933;2;79.200;36,4;24,2
19.01.2021 06:55:35,942;2;79.200;36,4;24,2
19.01.2021 06:55:35,947;2;80.500;36,4;24,2
19.01.2021 07:00:08,538;2;80.500;36,4;24,2
19.01.2021 07:00:08,547;2;80.500;36,3;24,2
19.01.2021 07:00:08,553;2;81.620;36,3;24,2
19.01.2021 07:04:41,144;2;81.620;36,3;24,2
19.01.2021 07:04:41,148;2;81.620;36,3;24,2
19.01.2021 07:04:41,152;2;84.660;36,3;24,2
19.01.2021 07:09:13,713;2;84.660;36,3;24,2
19.01.2021 07:09:13,724;2;84.660;36,9;24,2
19.01.2021 07:09:13,729;2;96.080;36,9;24,2
19.01.2021 07:13:46,201;2;96.080;36,9;22,8
19.01.2021 07:13:46,216;2;96.080;35,4;22,8
19.01.2021 07:13:46,222;2;114.660;35,4;22,8
19.01.2021 07:18:18,578;2;114.660;35,4;21,6
19.01.2021 07:18:18,588;2;114.660;36;21,6
19.01.2021 07:18:18,595;2;133.460;36;21,6
19.01.2021 07:22:50,951;2;133.460;36;20,8
19.01.2021 07:22:50,972;2;133.460;36,8;20,8
19.01.2021 07:22:50,978;2;146.500;36,8;20,8
19.01.2021 07:31:55,577;2;146.500;36,8;20,1
19.01.2021 07:31:55,580;2;146.500;37,2;20,1
19.01.2021 07:31:55,586;2;164.800;37,2;20,1
19.01.2021 07:36:27,958;2;164.800;37,2;20,4
19.01.2021 07:36:27,967;2;164.800;37,5;20,4
19.01.2021 07:36:27,973;2;169.460;37,5;20,4
19.01.2021 07:41:00,323;2;169.460;37,5;21,2
19.01.2021 07:41:00,325;2;169.460;36,4;21,2
19.01.2021 07:41:00,330;2;172.580;36,4;21,2
19.01.2021 07:45:32,727;2;172.580;36,4;21,8
19.01.2021 07:45:32,730;2;172.580;35,9;21,8
19.01.2021 07:45:32,736;2;173.540;35,9;21,8
19.01.2021 07:50:05,150;2;173.540;35,9;22,1
19.01.2021 07:50:05,154;2;173.540;35,9;22,1
19.01.2021 07:50:05,159;2;174.900;35,9;22,1
19.01.2021 07:54:37,588;2;174.900;35,9;22,4
19.01.2021 07:54:37,591;2;174.900;35,9;22,4
19.01.2021 07:54:37,597;2;175.180;35,9;22,4
19.01.2021 07:59:10,043;2;175.180;35,9;22,6
19.01.2021 07:59:10,046;2;175.180;35,8;22,6
19.01.2021 07:59:10,051;2;175.600;35,8;22,6
19.01.2021 08:03:42,506;2;175.600;35,8;22,8
19.01.2021 08:03:42,515;2;175.600;35,7;22,8
19.01.2021 08:03:42,521;2;174.780;35,7;22,8
19.01.2021 08:08:14,996;2;174.780;35,7;23
19.01.2021 08:08:15,005;2;174.780;35,7;23
19.01.2021 08:08:15,011;2;175.120;35,7;23
19.01.2021 08:12:47,498;2;175.120;35,7;23,1
19.01.2021 08:12:47,506;2;175.120;35,6;23,1
19.01.2021 08:12:47,512;2;174.860;35,6;23,1
19.01.2021 08:17:20,013;2;174.860;35,6;23,3
19.01.2021 08:17:20,020;2;174.860;35,5;23,3
19.01.2021 08:17:20,024;2;174.500;35,5;23,3
19.01.2021 08:21:52,537;2;174.500;35,5;23,4
19.01.2021 08:21:52,549;2;174.500;35,3;23,4
19.01.2021 08:21:52,554;2;174.220;35,3;23,4
19.01.2021 08:26:25,068;2;174.220;35,3;23,6
19.01.2021 08:26:25,071;2;174.220;35,4;23,6
19.01.2021 08:26:25,076;2;173.440;35,4;23,6
19.01.2021 08:30:57,598;2;173.440;35,4;23,6
19.01.2021 08:30:57,611;2;173.440;35,4;23,6
19.01.2021 08:30:57,618;2;172.240;35,4;23,6
19.01.2021 08:35:30,132;2;172.240;35,4;23,7
19.01.2021 08:35:30,134;2;172.240;35,4;23,7
19.01.2021 08:35:30,141;2;171.080;35,4;23,7
19.01.2021 08:40:02,676;2;171.080;35,4;23,8
19.01.2021 08:40:02,685;2;171.080;35,5;23,8
19.01.2021 08:40:02,691;2;170.160;35,5;23,8
19.01.2021 08:44:35,284;2;170.160;35,5;23,8
19.01.2021 08:44:35,286;2;170.160;35,5;23,8
19.01.2021 08:44:35,293;2;168.980;35,5;23,8
19.01.2021 08:49:07,837;2;168.980;35,5;23,9
19.01.2021 08:49:07,846;2;168.980;35,5;23,9
19.01.2021 08:49:07,852;2;169.060;35,5;23,9
19.01.2021 08:53:40,406;2;169.060;35,5;23,9
19.01.2021 08:53:40,417;2;169.060;35,6;23,9
19.01.2021 08:53:40,424;2;168.040;35,6;23,9
19.01.2021 08:58:12,972;2;168.040;35,6;23,9
19.01.2021 08:58:12,980;2;168.040;35,6;23,9
19.01.2021 08:58:12,987;2;167.760;35,6;23,9
19.01.2021 09:02:45,540;2;167.760;35,6;24
19.01.2021 09:02:45,547;2;167.760;35,5;24
19.01.2021 09:02:45,550;2;167.720;35,5;24
19.01.2021 09:07:18,121;2;167.720;35,5;24
19.01.2021 09:07:18,124;2;167.720;35,6;24
19.01.2021 09:07:18,129;2;166.700;35,6;24
19.01.2021 09:11:50,694;2;166.700;35,6;24
19.01.2021 09:11:50,704;2;166.700;35,6;24
19.01.2021 09:11:50,710;2;167.600;35,6;24
19.01.2021 09:16:23,270;2;167.600;35,6;24
19.01.2021 09:16:23,279;2;167.600;35;24
19.01.2021 09:16:23,285;2;172.080;35;24
19.01.2021 09:20:55,849;2;172.080;35;23,8
19.01.2021 09:20:55,852;2;172.080;34,9;23,8
19.01.2021 09:20:55,858;2;172.840;34,9;23,8
19.01.2021 09:25:28,416;2;172.840;34,9;23,8
19.01.2021 09:25:28,419;2;172.840;35,7;23,8
19.01.2021 09:25:28,425;2;172.660;35,7;23,8
