;Datenpunkt;Luftgütesensor 1.TEMPERATURE;Luftgütesensor 2.TEMPERATURE;Luftgütesensor 3.TEMPERATURE;Wetterstation.HUMIDITY;Wetterstation.TEMPERATURE;absolute_Luftfeuchte_aussen.VALUE
;Einheit;°C;°C;°C;%;°C;g/kg
Zeistempel;Status;Wert;Wert;Wert;Wert;Wert;Wert
05.10.2020 20:32:13.268;2;31.6;24.6;60.7;88;11.7;9.245
05.10.2020 20:33:48.266;2;31.7;24.6;60.7;88;11.7;9.245
05.10.2020 20:34:49.037;2;31.7;24.6;61.2;88;11.7;9.245
05.10.2020 20:35:15.012;2;31.7;24.6;61.2;88;11.6;9.245
05.10.2020 20:35:15.015;2;31.7;24.6;61.2;88;11.6;9.245
05.10.2020 20:36:10.646;2;31.7;24.7;61.2;88;11.6;9.245
05.10.2020 20:38:02.261;2;31.7;24.7;61.2;88;11.6;9.245
05.10.2020 20:38:02.269;2;31.7;24.7;61.2;88;11.6;9.245
05.10.2020 20:38:19.016;2;31.8;24.7;61.2;88;11.6;9.245
05.10.2020 20:38:49.808;2;31.8;24.7;61.5;88;11.6;9.245
05.10.2020 20:40:00.000;2;31.8;24.7;61.5;88;11.6;9.141
05.10.2020 20:40:35.012;2;31.8;24.7;61.5;88;11.6;9.141
05.10.2020 20:40:35.022;2;31.8;24.7;61.5;88;11.6;9.141
05.10.2020 20:40:36.599;2;31.8;24.7;61.5;88;11.6;9.141
05.10.2020 20:42:49.755;2;31.8;24.7;61.5;88;11.6;9.141
05.10.2020 20:42:50.574;2;31.8;24.7;61.6;88;11.6;9.141
05.10.2020 20:42:53.514;2;31.8;24.7;61.6;88;11.7;9.141
05.10.2020 20:42:53.521;2;31.8;24.7;61.6;87;11.7;9.141
05.10.2020 20:44:57.515;2;31.8;24.7;61.6;87;11.7;9.141
05.10.2020 20:44:57.524;2;31.8;24.7;61.6;87;11.7;9.141
05.10.2020 20:45:02.550;2;31.8;24.8;61.6;87;11.7;9.141
05.10.2020 20:46:51.350;2;31.8;24.8;63.5;87;11.7;9.141
05.10.2020 20:47:20.497;2;32.7;24.8;63.5;87;11.7;9.141
05.10.2020 20:47:51.016;2;32.7;24.8;63.5;87;11.7;9.141
05.10.2020 20:47:51.026;2;32.7;24.8;63.5;87;11.7;9.141
05.10.2020 20:49:28.493;2;32.7;25;63.5;87;11.7;9.141
05.10.2020 20:50:00.000;2;32.7;25;63.5;87;11.7;9.094
05.10.2020 20:50:30.271;2;32.7;25;63.5;87;11.7;9.094
05.10.2020 20:50:30.273;2;32.7;25;63.5;87;11.7;9.094
05.10.2020 20:50:52.123;2;32.7;25;65.6;87;11.7;9.094
05.10.2020 20:51:51.230;2;33.2;25;65.6;87;11.7;9.094
05.10.2020 20:52:55.023;2;33.2;25;65.6;87;11.6;9.094
05.10.2020 20:52:55.025;2;33.2;25;65.6;87;11.6;9.094
05.10.2020 20:53:54.423;2;33.2;25.3;65.6;87;11.6;9.094
05.10.2020 20:54:52.868;2;33.2;25.3;66.4;87;11.6;9.094
05.10.2020 20:55:05.276;2;33.2;25.3;66.4;87;11.6;9.094
05.10.2020 20:55:05.277;2;33.2;25.3;66.4;87;11.6;9.094
05.10.2020 20:56:21.949;2;33.5;25.3;66.4;87;11.6;9.094
05.10.2020 20:58:05.273;2;33.5;25.3;66.4;87;11.6;9.094
05.10.2020 20:58:05.282;2;33.5;25.3;66.4;87;11.6;9.094
05.10.2020 20:58:53.625;2;33.5;25.3;66.3;87;11.6;9.094
05.10.2020 21:00:01.000;2;33.5;25.3;66.3;87;11.6;9.037
05.10.2020 21:00:50.774;2;33.5;25.3;66.3;87;11.6;9.037
05.10.2020 21:00:50.784;2;33.5;25.3;66.3;87;11.6;9.037
05.10.2020 21:00:52.667;2;33.8;25.3;66.3;87;11.6;9.037
05.10.2020 21:02:46.267;2;33.8;25.5;66.3;87;11.6;9.037
05.10.2020 21:02:54.389;2;33.8;25.5;66.7;87;11.6;9.037
05.10.2020 21:03:21.780;2;33.8;25.5;66.7;87;11.6;9.037
05.10.2020 21:03:21.781;2;33.8;25.5;66.7;87;11.6;9.037
05.10.2020 21:05:23.372;2;34.5;25.5;66.7;87;11.6;9.037
05.10.2020 21:05:38.295;2;34.5;25.5;66.7;87;11.6;9.037
05.10.2020 21:05:38.309;2;34.5;25.5;66.7;87;11.6;9.037
05.10.2020 21:06:55.089;2;34.5;25.5;68;87;11.6;9.037
05.10.2020 21:07:12.169;2;34.5;25.6;68;87;11.6;9.037
05.10.2020 21:07:40.533;2;34.5;25.6;68;87;11.6;9.037
05.10.2020 21:07:40.536;2;34.5;25.6;68;87;11.6;9.037
05.10.2020 21:09:54.071;2;34.6;25.6;68;87;11.6;9.037
05.10.2020 21:10:00.000;2;34.6;25.6;68;87;11.6;9.037
05.10.2020 21:10:32.282;2;34.6;25.6;68;87;11.5;9.037
05.10.2020 21:10:32.284;2;34.6;25.6;68;87;11.5;9.037
05.10.2020 21:10:55.863;2;34.6;25.6;67.5;87;11.5;9.037
05.10.2020 21:11:38.072;2;34.6;25.8;67.5;87;11.5;9.037
05.10.2020 21:14:24.768;2;35;25.8;67.5;87;11.5;9.037
05.10.2020 21:14:53.286;2;35;25.8;67.5;87;11.4;9.037
05.10.2020 21:14:53.288;2;35;25.8;67.5;87;11.4;9.037
05.10.2020 21:14:56.561;2;35;25.8;67.5;87;11.4;9.037
05.10.2020 21:16:03.968;2;35;25.8;67.5;87;11.4;9.037
05.10.2020 21:17:46.285;2;35;25.8;67.5;87;11.4;9.037
05.10.2020 21:17:46.295;2;35;25.8;67.5;87;11.4;9.037
05.10.2020 21:18:55.449;2;34.8;25.8;67.5;87;11.4;9.037
05.10.2020 21:18:57.270;2;34.8;25.8;66.9;87;11.4;9.037
05.10.2020 21:20:00.000;2;34.8;25.8;66.9;87;11.4;8.924
05.10.2020 21:20:24.800;2;34.8;25.8;66.9;87;11.4;8.924
05.10.2020 21:20:24.824;2;34.8;25.8;66.9;87;11.4;8.924
05.10.2020 21:20:29.855;2;34.8;25.9;66.9;87;11.4;8.924
05.10.2020 21:22:48.791;2;34.8;25.9;66.9;87;11.4;8.924
05.10.2020 21:22:48.794;2;34.8;25.9;66.9;87;11.4;8.924
05.10.2020 21:22:58.002;2;34.8;25.9;66.5;87;11.4;8.924
05.10.2020 21:23:26.129;2;34.8;25.9;66.5;87;11.4;8.924
05.10.2020 21:24:55.731;2;34.8;25.9;66.5;87;11.4;8.924
05.10.2020 21:24:58.288;2;34.8;25.9;66.5;87;11.3;8.924
05.10.2020 21:24:58.295;2;34.8;25.9;66.5;87;11.3;8.924
05.10.2020 21:26:58.743;2;34.8;25.9;66.9;87;11.3;8.924
05.10.2020 21:27:56.808;2;35.3;25.9;66.9;87;11.3;8.924
05.10.2020 21:27:57.540;2;35.3;25.9;66.9;87;11.3;8.924
05.10.2020 21:27:57.545;2;35.3;25.9;66.9;88;11.3;8.924
05.10.2020 21:29:21.602;2;35.3;26;66.9;88;11.3;8.924
05.10.2020 21:30:01.000;2;35.3;26;66.9;88;11.3;8.971
05.10.2020 21:30:42.293;2;35.3;26;66.9;88;11.2;8.971
05.10.2020 21:30:42.302;2;35.3;26;66.9;88;11.2;8.971
05.10.2020 21:30:59.424;2;35.3;26;66.4;88;11.2;8.971
05.10.2020 21:32:27.490;2;35.7;26;66.4;88;11.2;8.971
05.10.2020 21:33:12.546;2;35.7;26;66.4;88;11.2;8.971
05.10.2020 21:33:12.549;2;35.7;26;66.4;88;11.2;8.971
05.10.2020 21:33:47.481;2;35.7;26.1;66.4;88;11.2;8.971
05.10.2020 21:35:00.146;2;35.7;26.1;66.7;88;11.2;8.971
05.10.2020 21:35:28.559;2;35.7;26.1;66.7;88;11.2;8.971
05.10.2020 21:35:28.578;2;35.7;26.1;66.7;88;11.2;8.971
05.10.2020 21:36:58.153;2;35.9;26.1;66.7;88;11.2;8.971
05.10.2020 21:37:30.047;2;35.9;26.1;66.7;88;11.1;8.971
05.10.2020 21:37:30.054;2;35.9;26.1;66.7;88;11.1;8.971
05.10.2020 21:38:13.342;2;35.9;26.1;66.7;88;11.1;8.971
05.10.2020 21:39:00.899;2;35.9;26.1;67;88;11.1;8.971
05.10.2020 21:40:00.000;2;35.9;26.1;67;88;11.1;8.859
05.10.2020 21:40:21.050;2;35.9;26.1;67;88;11.1;8.859
05.10.2020 21:40:21.060;2;35.9;26.1;67;88;11.1;8.859
05.10.2020 21:41:28.812;2;35.8;26.1;67;88;11.1;8.859
05.10.2020 21:42:39.197;2;35.8;26.2;67;88;11.1;8.859
05.10.2020 21:42:57.801;2;35.8;26.2;67;88;11;8.859
05.10.2020 21:42:57.809;2;35.8;26.2;67;88;11;8.859
05.10.2020 21:43:01.653;2;35.8;26.2;66.1;88;11;8.859
05.10.2020 21:45:20.054;2;35.8;26.2;66.1;88;11.1;8.859
05.10.2020 21:45:20.057;2;35.8;26.2;66.1;88;11.1;8.859
05.10.2020 21:45:59.477;2;35.9;26.2;66.1;88;11.1;8.859
05.10.2020 21:47:02.346;2;35.9;26.2;66.3;88;11.1;8.859
05.10.2020 21:47:05.052;2;35.9;26.2;66.3;88;11.1;8.859
05.10.2020 21:47:27.804;2;35.9;26.2;66.3;88;11;8.859
05.10.2020 21:47:27.813;2;35.9;26.2;66.3;88;11;8.859
05.10.2020 21:50:00.000;2;35.9;26.2;66.3;88;11;8.803
05.10.2020 21:50:25.306;2;35.9;26.2;66.3;88;11;8.803
05.10.2020 21:50:25.314;2;35.9;26.2;66.3;88;11;8.803
05.10.2020 21:50:30.127;2;36.6;26.2;66.3;88;11;8.803
05.10.2020 21:51:03.040;2;36.6;26.2;66.9;88;11;8.803
05.10.2020 21:51:30.909;2;36.6;26.3;66.9;88;11;8.803
05.10.2020 21:53:08.310;2;36.6;26.3;66.9;88;11;8.803
05.10.2020 21:53:08.313;2;36.6;26.3;66.9;88;11;8.803
05.10.2020 21:55:00.776;2;37;26.3;66.9;88;11;8.803
05.10.2020 21:55:03.806;2;37;26.3;66.9;88;11;8.803
05.10.2020 21:55:36.810;2;37;26.3;66.9;88;10.9;8.803
05.10.2020 21:55:36.819;2;37;26.3;66.9;88;10.9;8.803
05.10.2020 21:55:56.753;2;37;26.4;66.9;88;10.9;8.803
05.10.2020 21:57:50.834;2;37;26.4;66.9;88;10.9;8.803
05.10.2020 21:57:50.855;2;37;26.4;66.9;88;10.9;8.803
05.10.2020 21:59:04.572;2;37;26.4;66;88;10.9;8.803
05.10.2020 21:59:31.418;2;36.9;26.4;66;88;10.9;8.803
05.10.2020 22:00:01.000;2;36.9;26.4;66;88;10.9;8.748
05.10.2020 22:00:22.589;2;36.9;26.4;66;88;10.9;8.748
05.10.2020 22:00:54.565;2;36.9;26.4;66;88;10.8;8.748
05.10.2020 22:00:54.568;2;36.9;26.4;66;88;10.8;8.748
05.10.2020 22:03:05.276;2;36.9;26.4;66.1;88;10.8;8.748
05.10.2020 22:03:43.816;2;36.9;26.4;66.1;88;10.8;8.748
05.10.2020 22:03:43.826;2;36.9;26.4;66.1;89;10.8;8.748
05.10.2020 22:04:02.054;2;37.3;26.4;66.1;89;10.8;8.748
05.10.2020 22:04:48.419;2;37.3;26.4;66.1;89;10.8;8.748
05.10.2020 22:06:18.570;2;37.3;26.4;66.1;89;10.7;8.748
05.10.2020 22:06:18.572;2;37.3;26.4;66.1;89;10.7;8.748
05.10.2020 22:07:05.976;2;37.3;26.4;65.9;89;10.7;8.748
05.10.2020 22:08:32.693;2;36.3;26.4;65.9;89;10.7;8.748
05.10.2020 22:08:39.071;2;36.3;26.4;65.9;89;10.7;8.748
05.10.2020 22:08:39.073;2;36.3;26.4;65.9;89;10.7;8.748
05.10.2020 22:09:14.251;2;36.3;26.4;65.9;89;10.7;8.748
05.10.2020 22:10:00.000;2;36.3;26.4;65.9;89;10.7;8.736
05.10.2020 22:10:45.070;2;36.3;26.4;65.9;89;10.7;8.736
05.10.2020 22:10:45.079;2;36.3;26.4;65.9;89;10.7;8.736
05.10.2020 22:11:06.779;2;36.3;26.4;67.4;89;10.7;8.736
05.10.2020 22:13:03.330;2;36.1;26.4;67.4;89;10.7;8.736
05.10.2020 22:13:40.079;2;36.1;26.3;67.4;89;10.7;8.736
05.10.2020 22:13:40.575;2;36.1;26.3;67.4;89;10.7;8.736
05.10.2020 22:13:40.576;2;36.1;26.3;67.4;89;10.7;8.736
05.10.2020 22:15:07.434;2;36.1;26.3;67.8;89;10.7;8.736
05.10.2020 22:16:21.827;2;36.1;26.3;67.8;89;10.6;8.736
05.10.2020 22:16:21.829;2;36.1;26.3;67.8;89;10.6;8.736
05.10.2020 22:17:33.964;2;37.3;26.3;67.8;89;10.6;8.736
05.10.2020 22:18:05.907;2;37.3;26.3;67.8;89;10.6;8.736
05.10.2020 22:18:48.579;2;37.3;26.3;67.8;89;10.6;8.736
05.10.2020 22:18:48.581;2;37.3;26.3;67.8;89;10.6;8.736
05.10.2020 22:19:08.151;2;37.3;26.3;68.6;89;10.6;8.736
05.10.2020 22:20:00.000;2;37.3;26.3;68.6;89;10.6;8.682
05.10.2020 22:21:00.828;2;37.3;26.3;68.6;89;10.6;8.682
05.10.2020 22:21:00.838;2;37.3;26.3;68.6;89;10.6;8.682
05.10.2020 22:22:04.597;2;38.2;26.3;68.6;89;10.6;8.682
05.10.2020 22:22:31.739;2;38.2;26.4;68.6;89;10.6;8.682
05.10.2020 22:23:08.844;2;38.2;26.4;69.7;89;10.6;8.682
05.10.2020 22:24:02.834;2;38.2;26.4;69.7;89;10.6;8.682
05.10.2020 22:24:02.836;2;38.2;26.4;69.7;89;10.6;8.682
05.10.2020 22:26:35.231;2;38.2;26.4;69.7;89;10.6;8.682
05.10.2020 22:26:50.334;2;38.2;26.4;69.7;89;10.6;8.682
05.10.2020 22:26:50.337;2;38.2;26.4;69.7;89;10.6;8.682
05.10.2020 22:26:57.573;2;38.2;26.5;69.7;89;10.6;8.682
05.10.2020 22:27:09.538;2;38.2;26.5;70.3;89;10.6;8.682
05.10.2020 22:29:23.334;2;38.2;26.5;70.3;89;10.6;8.682
05.10.2020 22:29:23.344;2;38.2;26.5;70.3;89;10.6;8.682
05.10.2020 22:30:01.000;2;38.2;26.5;70.3;89;10.6;8.682
05.10.2020 22:31:05.861;2;38.3;26.5;70.3;89;10.6;8.682
05.10.2020 22:31:10.271;2;38.3;26.5;70.9;89;10.6;8.682
05.10.2020 22:31:23.398;2;38.3;26.6;70.9;89;10.6;8.682
05.10.2020 22:31:41.838;2;38.3;26.6;70.9;89;10.6;8.682
05.10.2020 22:31:41.841;2;38.3;26.6;70.9;89;10.6;8.682
05.10.2020 22:33:46.086;2;38.3;26.6;70.9;89;10.6;8.682
05.10.2020 22:33:46.096;2;38.3;26.6;70.9;89;10.6;8.682
05.10.2020 22:35:10.984;2;38.3;26.6;70.7;89;10.6;8.682
05.10.2020 22:35:36.489;2;38.7;26.6;70.7;89;10.6;8.682
05.10.2020 22:35:49.222;2;38.7;26.8;70.7;89;10.6;8.682
05.10.2020 22:36:39.841;2;38.7;26.8;70.7;89;10.5;8.682
05.10.2020 22:36:39.845;2;38.7;26.8;70.7;89;10.5;8.682
05.10.2020 22:39:11.730;2;38.7;26.8;70.5;89;10.5;8.682
05.10.2020 22:39:19.108;2;38.7;26.8;70.5;89;10.5;8.682
05.10.2020 22:39:19.124;2;38.7;26.8;70.5;89;10.5;8.682
05.10.2020 22:40:00.000;2;38.7;26.8;70.5;89;10.5;8.627
05.10.2020 22:40:07.114;2;39.2;26.8;70.5;89;10.5;8.627
05.10.2020 22:40:15.055;2;39.2;26.9;70.5;89;10.5;8.627
05.10.2020 22:41:44.095;2;39.2;26.9;70.5;89;10.5;8.627
05.10.2020 22:41:44.097;2;39.2;26.9;70.5;89;10.5;8.627
05.10.2020 22:43:12.408;2;39.2;26.9;70.7;89;10.5;8.627
05.10.2020 22:43:54.598;2;39.2;26.9;70.7;89;10.5;8.627
05.10.2020 22:43:54.600;2;39.2;26.9;70.7;89;10.5;8.627
05.10.2020 22:44:37.734;2;39.8;26.9;70.7;89;10.5;8.627
05.10.2020 22:44:40.878;2;39.8;27.1;70.7;89;10.5;8.627
05.10.2020 22:46:54.600;2;39.8;27.1;70.7;89;10.5;8.627
05.10.2020 22:46:54.603;2;39.8;27.1;70.7;89;10.5;8.627
05.10.2020 22:47:13.123;2;39.8;27.1;70.3;89;10.5;8.627
05.10.2020 22:49:06.691;2;39.8;27.2;70.3;89;10.5;8.627
05.10.2020 22:49:08.347;2;39.8;27.2;70.3;89;10.5;8.627
05.10.2020 22:49:40.351;2;39.8;27.2;70.3;89;10.5;8.627
05.10.2020 22:49:40.352;2;39.8;27.2;70.3;89;10.5;8.627
05.10.2020 22:50:00.000;2;39.8;27.2;70.3;89;10.5;8.627
05.10.2020 22:51:13.799;2;39.8;27.2;70.5;89;10.5;8.627
05.10.2020 22:52:11.600;2;39.8;27.2;70.5;89;10.5;8.627
05.10.2020 22:52:11.612;2;39.8;27.2;70.5;89;10.5;8.627
05.10.2020 22:53:32.500;2;39.8;27.3;70.5;89;10.5;8.627
05.10.2020 22:53:38.969;2;39.8;27.3;70.5;89;10.5;8.627
05.10.2020 22:54:28.355;2;39.8;27.3;70.5;89;10.5;8.627
05.10.2020 22:54:28.356;2;39.8;27.3;70.5;89;10.5;8.627
05.10.2020 22:55:14.515;2;39.8;27.3;71.1;89;10.5;8.627
05.10.2020 22:56:30.857;2;39.8;27.3;71.1;89;10.5;8.627
05.10.2020 22:56:30.858;2;39.8;27.3;71.1;89;10.5;8.627
05.10.2020 22:57:58.309;2;39.8;27.4;71.1;89;10.5;8.627
05.10.2020 22:58:09.570;2;40.1;27.4;71.1;89;10.5;8.627
05.10.2020 22:59:15.217;2;40.1;27.4;71.3;89;10.5;8.627
05.10.2020 22:59:22.856;2;40.1;27.4;71.3;89;10.4;8.627
05.10.2020 22:59:22.858;2;40.1;27.4;71.3;89;10.4;8.627
05.10.2020 23:00:01.000;2;40.1;27.4;71.3;89;10.4;8.573
05.10.2020 23:02:00.359;2;40.1;27.4;71.3;89;10.4;8.573
05.10.2020 23:02:00.362;2;40.1;27.4;71.3;89;10.4;8.573
05.10.2020 23:02:24.110;2;40.1;27.5;71.3;89;10.4;8.573
05.10.2020 23:02:40.172;2;40;27.5;71.3;89;10.4;8.573
05.10.2020 23:03:15.943;2;40;27.5;70.9;89;10.4;8.573
05.10.2020 23:04:23.360;2;40;27.5;70.9;89;10.4;8.573
05.10.2020 23:04:23.363;2;40;27.5;70.9;89;10.4;8.573
05.10.2020 23:06:32.111;2;40;27.5;70.9;89;10.4;8.573
05.10.2020 23:06:32.114;2;40;27.5;70.9;89;10.4;8.573
05.10.2020 23:06:49.913;2;40;27.6;70.9;89;10.4;8.573
05.10.2020 23:07:10.769;2;40.8;27.6;70.9;89;10.4;8.573
05.10.2020 23:07:16.611;2;40.8;27.6;71.9;89;10.4;8.573
05.10.2020 23:09:30.364;2;40.8;27.6;71.9;89;10.4;8.573
05.10.2020 23:09:30.367;2;40.8;27.6;71.9;89;10.4;8.573
05.10.2020 23:10:00.000;2;40.8;27.6;71.9;89;10.4;8.573
05.10.2020 23:11:15.720;2;40.8;27.7;71.9;89;10.4;8.573
05.10.2020 23:11:17.294;2;40.8;27.7;71.4;89;10.4;8.573
05.10.2020 23:11:41.369;2;40.6;27.7;71.4;89;10.4;8.573
05.10.2020 23:12:14.115;2;40.6;27.7;71.4;89;10.3;8.573
05.10.2020 23:12:14.121;2;40.6;27.7;71.4;89;10.3;8.573
05.10.2020 23:14:43.618;2;40.6;27.7;71.4;89;10.3;8.573
05.10.2020 23:14:43.621;2;40.6;27.7;71.4;89;10.3;8.573
05.10.2020 23:15:17.966;2;40.6;27.7;71.2;89;10.3;8.573
05.10.2020 23:15:41.523;2;40.6;27.7;71.2;89;10.3;8.573
05.10.2020 23:16:11.963;2;40.9;27.7;71.2;89;10.3;8.573
05.10.2020 23:16:58.617;2;40.9;27.7;71.2;89;10.4;8.573
05.10.2020 23:16:58.626;2;40.9;27.7;71.2;89;10.4;8.573
05.10.2020 23:18:59.121;2;40.9;27.7;71.2;89;10.4;8.573
05.10.2020 23:18:59.123;2;40.9;27.7;71.2;89;10.4;8.573
05.10.2020 23:19:18.635;2;40.9;27.7;71.2;89;10.4;8.573
05.10.2020 23:20:00.000;2;40.9;27.7;71.2;89;10.4;8.573
05.10.2020 23:20:07.320;2;40.9;27.8;71.2;89;10.4;8.573
05.10.2020 23:20:42.558;2;40.6;27.8;71.2;89;10.4;8.573
05.10.2020 23:21:49.370;2;40.6;27.8;71.2;89;10.3;8.573
05.10.2020 23:21:49.376;2;40.6;27.8;71.2;89;10.3;8.573
05.10.2020 23:23:19.305;2;40.6;27.8;71.8;89;10.3;8.573
05.10.2020 23:24:25.124;2;40.6;27.8;71.8;89;10.3;8.573
05.10.2020 23:24:25.127;2;40.6;27.8;71.8;89;10.3;8.573
05.10.2020 23:24:33.113;2;40.6;27.9;71.8;89;10.3;8.573
05.10.2020 23:25:13.151;2;40.8;27.9;71.8;89;10.3;8.573
05.10.2020 23:26:46.375;2;40.8;27.9;71.8;89;10.3;8.573
05.10.2020 23:26:46.383;2;40.8;27.9;71.8;89;10.3;8.573
05.10.2020 23:27:19.963;2;40.8;27.9;71.6;89;10.3;8.573
05.10.2020 23:28:53.125;2;40.8;27.9;71.6;89;10.3;8.573
05.10.2020 23:28:53.127;2;40.8;27.9;71.6;89;10.3;8.573
05.10.2020 23:28:58.903;2;40.8;28;71.6;89;10.3;8.573
05.10.2020 23:29:43.745;2;41.1;28;71.6;89;10.3;8.573
05.10.2020 23:30:01.000;2;41.1;28;71.6;89;10.3;8.519
05.10.2020 23:31:20.629;2;41.1;28;71.6;89;10.3;8.519
05.10.2020 23:31:49.630;2;41.1;28;71.6;89;10.2;8.519
05.10.2020 23:31:49.633;2;41.1;28;71.6;89;10.2;8.519
05.10.2020 23:33:24.694;2;41.1;28;71.6;89;10.2;8.519
05.10.2020 23:34:14.303;2;35.5;28;71.6;89;10.2;8.519
05.10.2020 23:34:31.630;2;35.5;28;71.6;89;10.2;8.519
05.10.2020 23:34:31.638;2;35.5;28;71.6;89;10.2;8.519
05.10.2020 23:35:21.299;2;35.5;28;71.2;89;10.2;8.519
05.10.2020 23:36:59.134;2;35.5;28;71.2;89;10.2;8.519
05.10.2020 23:36:59.137;2;35.5;28;71.2;89;10.2;8.519
05.10.2020 23:37:50.482;2;35.5;27.8;71.2;89;10.2;8.519
05.10.2020 23:38:44.865;2;35.3;27.8;71.2;89;10.2;8.519
05.10.2020 23:39:12.386;2;35.3;27.8;71.2;89;10.2;8.519
05.10.2020 23:39:12.389;2;35.3;27.8;71.2;89;10.2;8.519
05.10.2020 23:39:21.992;2;35.3;27.8;71;89;10.2;8.519
05.10.2020 23:40:00.000;2;35.3;27.8;71;89;10.2;8.465
05.10.2020 23:42:15.135;2;35.3;27.8;71;89;10.4;8.465
05.10.2020 23:42:15.144;2;35.3;27.8;71;89;10.4;8.465
05.10.2020 23:42:16.273;2;35.3;27.3;71;89;10.4;8.465
05.10.2020 23:43:15.443;2;34;27.3;71;89;10.4;8.465
05.10.2020 23:43:22.634;2;34;27.3;70.4;89;10.4;8.465
05.10.2020 23:45:03.388;2;34;27.3;70.4;89;10.4;8.465
05.10.2020 23:45:03.398;2;34;27.3;70.4;89;10.4;8.465
05.10.2020 23:46:42.098;2;34;26.5;70.4;89;10.4;8.465
05.10.2020 23:47:23.297;2;34;26.5;71.3;89;10.4;8.465
05.10.2020 23:47:37.391;2;34;26.5;71.3;89;10.5;8.465
05.10.2020 23:47:37.394;2;34;26.5;71.3;89;10.5;8.465
05.10.2020 23:47:46.030;2;33.6;26.5;71.3;89;10.5;8.465
05.10.2020 23:49:56.893;2;33.6;26.5;71.3;89;10.5;8.465
05.10.2020 23:49:56.895;2;33.6;26.5;71.3;89;10.5;8.465
05.10.2020 23:50:00.000;2;33.6;26.5;71.3;89;10.5;8.627
05.10.2020 23:51:07.918;2;33.6;26;71.3;89;10.5;8.627
05.10.2020 23:51:23.975;2;33.6;26;71.2;89;10.5;8.627
05.10.2020 23:52:01.907;2;33.6;26;71.2;89;10.5;8.627
05.10.2020 23:52:01.925;2;33.6;26;71.2;88;10.5;8.627
05.10.2020 23:52:16.631;2;33.4;26;71.2;88;10.5;8.627
05.10.2020 23:54:56.646;2;33.4;26;71.2;88;10.5;8.627
05.10.2020 23:54:56.649;2;33.4;26;71.2;88;10.5;8.627
05.10.2020 23:55:24.682;2;33.4;26;69.8;88;10.5;8.627
05.10.2020 23:55:33.771;2;33.4;25.6;69.8;88;10.5;8.627
05.10.2020 23:56:47.216;2;32.2;25.6;69.8;88;10.5;8.627
05.10.2020 23:57:36.899;2;32.2;25.6;69.8;88;10.6;8.627
05.10.2020 23:57:36.901;2;32.2;25.6;69.8;88;10.6;8.627
05.10.2020 23:59:25.347;2;32.2;25.6;69.2;88;10.6;8.627
05.10.2020 23:59:59.627;2;32.2;25.2;69.2;88;10.6;8.627
06.10.2020 00:00:01.000;2;32.2;25.2;69.2;88;10.6;8.584
06.10.2020 00:00:02.649;2;32.2;25.2;69.2;88;10.6;8.584
06.10.2020 00:00:02.651;2;32.2;25.2;69.2;88;10.6;8.584
06.10.2020 00:01:17.829;2;32.9;25.2;69.2;88;10.6;8.584
06.10.2020 00:02:13.902;2;32.9;25.2;69.2;88;10.7;8.584
06.10.2020 00:02:13.905;2;32.9;25.2;69.2;88;10.7;8.584
06.10.2020 00:03:26.041;2;32.9;25.2;71;88;10.7;8.584
06.10.2020 00:04:25.483;2;32.9;25.1;71;88;10.7;8.584
06.10.2020 00:05:14.902;2;32.9;25.1;71;88;10.7;8.584
06.10.2020 00:05:14.910;2;32.9;25.1;71;88;10.7;8.584
06.10.2020 00:05:48.445;2;35.2;25.1;71;88;10.7;8.584
06.10.2020 00:07:26.761;2;35.2;25.1;71;88;10.7;8.584
06.10.2020 00:08:01.407;2;35.2;25.1;71;88;10.8;8.584
06.10.2020 00:08:01.410;2;35.2;25.1;71;88;10.8;8.584
06.10.2020 00:08:51.355;2;35.2;25;71;88;10.8;8.584
06.10.2020 00:10:00.000;2;35.2;25;71;88;10.8;8.693
06.10.2020 00:10:18.682;2;32.2;25;71;88;10.8;8.693
06.10.2020 00:10:33.406;2;32.2;25;71;88;10.8;8.693
06.10.2020 00:10:33.415;2;32.2;25;71;87;10.8;8.693
06.10.2020 00:11:27.467;2;32.2;25;71.4;87;10.8;8.693
06.10.2020 00:12:51.158;2;32.2;25;71.4;87;10.8;8.693
06.10.2020 00:12:51.168;2;32.2;25;71.4;87;10.8;8.693
06.10.2020 00:13:17.225;2;32.2;25.1;71.4;87;10.8;8.693
06.10.2020 00:14:49.302;2;31.2;25.1;71.4;87;10.8;8.693
06.10.2020 00:14:54.409;2;31.2;25.1;71.4;87;10.8;8.693
06.10.2020 00:14:54.416;2;31.2;25.1;71.4;87;10.8;8.693
06.10.2020 00:15:28.174;2;31.2;25.1;71.9;87;10.8;8.693
06.10.2020 00:17:43.101;2;31.2;25;71.9;87;10.8;8.693
06.10.2020 00:17:47.162;2;31.2;25;71.9;87;10.8;8.693
06.10.2020 00:17:47.164;2;31.2;25;71.9;87;10.8;8.693
06.10.2020 00:19:19.934;2;32.5;25;71.9;87;10.8;8.693
06.10.2020 00:19:28.857;2;32.5;25;72.4;87;10.8;8.693
06.10.2020 00:20:00.000;2;32.5;25;72.4;87;10.8;8.594
06.10.2020 00:20:25.664;2;32.5;25;72.4;87;10.8;8.594
06.10.2020 00:20:25.667;2;32.5;25;72.4;87;10.8;8.594
06.10.2020 00:22:08.979;2;32.5;24.6;72.4;87;10.8;8.594
